LD1,LD2,Class
4.23557242343979,-1.2148600903303408,relax
2.349794276035247,-1.4951689977624714,relax
3.2865683285932272,-1.1016276052577358,relax
2.865289364634405,0.8028394162465571,relax
-0.6462215025410499,-1.5900619288245965,relax
1.864764677353456,-1.2539683481691137,relax
1.864764677353456,-1.2539683481691137,relax
2.7188591116088268,-0.5629845772709255,relax
4.2063027175885725,-0.8945902800207155,relax
1.9846792583826214,1.3297954978941027,relax
2.7824611921208504,-1.3659644431313729,relax
0.1576615781837871,-0.2673300448578888,relax
1.5703413618335966,-2.2614730888011145,relax
1.5703413618335966,-2.2614730888011145,relax
1.695172622394035,-1.1460620683160132,relax
3.578917102168456,0.8500355699868017,relax
1.4711142737575569,-0.8703116794060781,relax
2.140947378919364,-0.9358768923309789,relax
2.920599998783225,-1.675895402333108,relax
3.6183867329903205,1.3430762758978356,relax
3.6183867329903205,1.3430762758978356,relax
1.3064350885436422,-0.04739330394485538,relax
2.051359311770123,-0.8041318570504873,relax
1.7688038409253508,-0.6009485045873502,relax
1.6400764101148229,0.15240035878196057,relax
1.1467678959859589,-0.6181578368876204,relax
3.5174871365160336,-1.9033941854486922,relax
-0.05095688897431282,-0.649684904757342,relax
3.350866529895327,-1.4782815657844321,relax
1.4674118304880472,0.5063851702378058,relax
2.526018406977296,-0.20475867460594227,relax
2.1649665902053217,-1.753721999021506,relax
3.2968051076842144,-1.468362694960544,relax
1.8860793309228818,0.6409369292482573,relax
2.819150270294557,-0.3604366927750772,relax
3.5291271635457813,0.26914823013393574,relax
2.8237951641889873,-0.664902466488467,relax
2.418775930047479,-0.03601729376170318,relax
2.156426343307443,-0.9218066463472713,relax
-0.856739449233333,-1.0116439950883547,relax
2.16282781734871,-0.43004185080785323,relax
1.9142700368679706,-2.0369431510726868,relax
4.27234684066642,-1.7498449476582616,relax
2.6438603046474953,-0.6068265562676481,relax
0.695751819703728,-0.7901926885246127,relax
3.0497146770205736,-2.3601862372271487,relax
1.9673194210991423,-0.2867787971362832,relax
2.4796583425462755,-0.021106854120181824,relax
3.1854857158651155,0.13308358388994,relax
0.6884857813234334,-0.6367032621712432,relax
0.6298799502957549,-0.17987437281646923,relax
2.0968057154993867,-0.7805136719903887,relax
2.212908672069069,-1.605425805353141,relax
-2.545931001774021,-1.6769319537411063,happy
-2.545931001774021,-1.6769319537411063,happy
-1.5927885591336852,-0.9269964302671988,happy
-4.141369021456206,-1.4499235149403433,happy
-3.4004754464835103,-3.0496256225881377,happy
-2.3881158587854228,-0.5672098077430557,happy
-3.1274316321464712,-2.2562307486040583,happy
-3.2474928164994172,-0.19784321895780374,happy
-1.988913747322453,-0.8681651288660124,happy
-1.9300400244282037,-0.48561586466332884,happy
-3.3052885844811497,-1.3245584022446746,happy
-2.1997145177671493,-1.1868011060819472,happy
-2.9375382909091248,-1.2583256128848388,happy
-3.3453637643252843,-0.5443289313814835,happy
-3.0048549936711364,-1.2755717863717133,happy
-2.0586154160747094,0.11492791530800071,happy
-0.23799233742436174,-0.3073968531662923,happy
-1.5969730477179174,-0.5269629090726254,happy
-3.3969689899432867,-2.916914535842849,happy
-3.053786768885171,-1.3596157585290887,happy
-2.5799225142526567,-1.1572645066303582,happy
-1.974930710879653,-2.5443675137846893,happy
-4.4124208367946975,-2.628789517616369,happy
-3.6816477976607507,-1.7867667655542874,happy
-2.8009357065432035,-0.12455705147795819,happy
-1.8292174294639985,-0.4050920484482196,happy
-2.691036083453893,-2.3410311128345027,happy
-1.701184391552447,-2.204154544900355,happy
-4.056701126837254,-1.566397271762862,happy
-3.435429880494273,-1.7629915019270601,happy
-3.136329425772632,-1.7166615313477196,happy
-2.515857529463955,-0.7881884235985728,happy
-3.781239509627968,-2.901693777505358,happy
-3.8760653563911913,-2.578035792459291,happy
-2.4230013426347243,-2.000847965309125,happy
-2.7315635966971317,-1.2840053736435382,happy
-1.9954624390580218,-1.064344942885514,happy
-2.348751287818436,-1.6035255237449126,happy
-3.9582188988096236,-0.5465574388521819,happy
-2.119137487510269,0.436821383519098,happy
-3.930390057629907,-1.1157453352164037,happy
-4.399634592369502,-2.3068000534970823,happy
-0.319466533882277,-2.8103302877816407,happy
-1.5227552497042887,-0.3217012469197191,happy
-2.7708691127332012,0.004441819207672179,happy
-1.5936281233949674,-1.8766237061953444,happy
-3.256545905065312,-1.5861040568066656,happy
-2.661189567686111,-0.4613635216042164,happy
-3.1616657458367086,0.2363269215215724,happy
-3.7724360588375316,-1.6127881777692141,happy
-1.6379999813381663,-1.737593559025018,happy
-1.8640541786803433,-0.7508132236598072,happy
-2.773974095350024,-0.3972252407828644,happy
-2.7816677436124033,-3.661230647026179,happy
-3.9496331727866765,0.05643605371236917,happy
-2.7696015277579984,-1.3621066179387893,happy
-1.3636623044781861,-0.37910162522881513,happy
-2.74886128776661,-0.8095084297027433,happy
-2.512770708709889,-0.5742944300423354,happy
-4.08155297576525,0.23724416153695657,happy
-3.3723922019905603,-1.5864365567457788,happy
-1.8561601208696321,-0.1674670104180179,happy
-2.930840352786817,0.23060205369089176,happy
-1.0148679294050869,-0.07329149508925516,happy
-1.5591837552455787,-2.208722949613634,happy
-2.5712763728765435,-1.9482420938179135,happy
-1.3127178965961939,-1.2091555788503967,happy
-0.6446012872205784,-1.5145178060993518,happy
-3.3052885844811497,-1.3245584022446746,happy
-2.6369816980018554,-1.3789804982424536,happy
-2.1467353168100907,-1.2687954662589223,happy
-2.306775981233428,-0.5174231112087172,happy
-2.10326545523126,-0.7767919950901104,happy
-2.8754092100575903,-3.2981854260280246,happy
-3.475664687403193,-0.4793271031831366,happy
-2.6393147513139605,-1.0990211080166987,happy
-1.6639825926292005,-2.0486802377198727,happy
-2.8772738830306253,-2.564670520752412,happy
-1.3108063888284878,-2.0733273593877057,happy
-0.46239403141206453,0.8286756943110201,happy
-3.740096041544396,-1.1898385215144944,happy
-2.5705549343986105,-2.7239381352744134,happy
-0.8881570081444916,-1.2288877165656207,happy
-4.599359025922516,-0.9945960155534895,happy
-2.7211844600073007,-0.6499660440496557,happy
-1.8353746302090446,-1.2048586353773205,happy
-2.2223189496795372,-1.9949876698835047,happy
-1.4642504688651476,-0.3438641293502316,happy
-3.8419989068444975,-2.5925378529038503,happy
-3.8419989068444975,-2.5925378529038503,happy
-2.223499255690997,-1.5491781734812822,happy
-1.398286113582703,-0.7947176903181209,happy
-1.398286113582703,-0.7947176903181209,happy
-2.7368594265701525,-2.220175337502846,happy
0.061217466100341004,0.25487228966717634,happy
-4.266911034272919,-2.961469030618156,happy
-2.646612262586541,-1.016812412426558,happy
-1.4423266683267262,-0.2306673500172515,happy
-3.103864396661821,-0.6370231693309895,happy
-3.6337220198757145,-2.3828622597792686,happy
0.17618596566894854,-0.9553132808249475,sad
1.971194514938768,0.6530713091640183,sad
1.1137793405918563,-0.7286661624416404,sad
1.4238350942485865,0.9728417014542862,sad
2.7634119471500624,-0.9341075001197469,sad
1.0313241045958679,-0.18162705796188464,sad
0.7208784224006238,-1.103935645484017,sad
1.49361898049825,-2.246769090215573,sad
0.8472501552207957,-1.1567024624745745,sad
0.12428189604564797,-0.9791665632392504,sad
1.062721720997279,-1.3543516033081966,sad
0.43734535696077503,-0.34442539916723,sad
0.4222573498690321,-1.204497319868752,sad
1.704511692879606,0.6315953193254513,sad
-0.33104850211337555,-0.8488512944346235,sad
0.3701974244587231,-1.2821031169381427,sad
-0.7609803189300683,-1.0914737191568837,sad
1.0767178479097121,-1.6550881092883376,sad
1.216433312208734,-3.3158051376629296,sad
0.918561723855271,0.05493093155775764,sad
1.0822160618282324,-0.6177637436814383,sad
-0.27923198016293393,0.32777437769717327,sad
-2.3383728070187438e-05,-0.3005202381925202,sad
1.258872276049344,0.27322395283476203,sad
1.4274748496085305,-0.05716936148535744,sad
1.843123501796092,-0.3843850795713835,sad
0.041070858618979265,-0.8012269559678411,sad
-1.4720953086795614,0.04646479073989117,sad
2.1579646099530696,0.11226962846819016,sad
1.95640565070794,-1.9909845307610472,sad
1.772352037293425,0.3211009219770963,sad
0.4030620369567834,-0.047250204792595375,sad
2.8476927358930184,0.5064867398744728,sad
2.074250151480123,-0.33563850123076827,sad
0.8733206463252406,0.3324747947529242,sad
-2.0873519852678686,-0.7608931953543644,sad
1.2528389451942108,-0.5990651818769057,sad
1.6152490719033044,-0.6677597814830148,sad
2.3366471453620457,0.025335634982813892,sad
-0.9665470846370737,-0.750626157807359,sad
0.13855164928082722,-0.27402158510677793,sad
3.091825959623409,-1.9296471867183174,sad
0.5432769197731142,-0.07269410379707285,sad
0.19931690342675945,0.4497653813445048,sad
0.2701121533764852,1.5329059843383914,sad
-0.5521764244333075,-0.5766986183287216,sad
-0.28730786706960065,-0.5646835553429966,sad
-0.14308534727117855,-0.7318328659545886,sad
0.5659429033612238,0.6500243198044019,sad
0.9873257332265613,0.6848913829050428,sad
1.5096187376265207,-0.8766191980301812,sad
-0.7910644371139113,-0.908097651466771,sad
-0.3871445269478604,-1.1569702407894449,sad
2.579440943861117,-1.1189844520949361,sad
1.616011139835439,-0.2336700631352825,sad
-1.525297246370583,0.10961016251080234,sad
0.46574010120877785,0.23600330170606287,sad
2.3969762657472296,-0.8686537836794562,sad
1.8748496631231775,-0.9278543862702648,sad
0.06411266370524293,-0.612219420509496,sad
-0.11534819413685983,0.9499538128995249,sad
1.574762741749002,-1.3339874028030199,sad
0.258893283749485,0.7007055687996522,sad
0.4271993843582492,-1.130769737538047,sad
1.116832279391817,-0.6739464494401792,sad
-0.5354841829389514,0.3506069131534131,sad
0.17411574075106484,-0.9076962737932612,sad
2.0628878623921483,-0.15882890160365506,sad
0.9639458755323242,0.37323988060013524,sad
0.9639458755323242,0.37323988060013524,sad
-0.2729350637334397,-0.6262349532591229,sad
1.0754862648433874,1.3760383997752519,sad
0.5453534868077217,-0.7420359868369709,sad
0.7685634327470594,-1.1395657467116713,sad
2.3153960084733143,-1.3614743065949826,sad
1.5502655135242271,-2.5633517465372533,sad
1.0170220766863083,-0.6262917100966559,sad
-0.06042429478846056,-0.8611352046418669,sad
-0.2675797594400895,0.5978836530667181,sad
0.3408766381471424,-1.7458368766480756,sad
0.7592605194766469,0.9494730286558504,sad
0.352296717134055,0.5952069698412179,sad
0.8058748198768807,-0.6721449249616389,sad
2.070166197250558,0.1551933217880551,sad
1.1392743803696868,0.1327976731376165,sad
0.28622551582618067,-1.3617231204123823,sad
0.9742835534878779,-0.9906783668604644,sad
-0.9957394573425372,0.44547116340382603,sad
0.19571729434399485,-1.0968995905833077,sad
2.7574868505163828,0.6718673414753846,sad
1.9295436401791108,-1.4716126465341064,sad
0.6286825775311871,-0.8883685005012966,sad
0.639579139819879,-1.2630733528310527,sad
1.1123724696333048,0.04118167675101981,sad
0.26802257298992793,-1.7012947779886292,sad
0.30919846202673046,-0.7477805523108184,sad
1.312706631980623,0.16595186966500378,sad
1.0754862648433874,1.3760383997752519,sad
1.9661596403411015,0.16554731848645998,sad
0.9664995554663174,-1.4652746577714573,sad
-0.6477912840310109,3.3678697307432452,angry
-0.6291638283435917,4.649112883216779,angry
1.1474851441764742,1.389085906019583,angry
1.550510292870905,2.1768311493138963,angry
-2.0692409010882167,2.0685458918368314,angry
-0.7580494781706845,1.4847505458332482,angry
0.40274823841914287,0.8989396219857345,angry
-0.1621221255871648,2.771235221406588,angry
0.18595130575190114,5.16012510372838,angry
-0.9940817219118023,2.9903938737612075,angry
-1.0978996926420221,4.7316014648009235,angry
1.2345427440321661,4.477433962565653,angry
-0.4023989864389176,2.3053152562874666,angry
0.9910869007797366,2.8435242102654614,angry
-0.16913748153018482,1.6512860663851134,angry
-0.9178520381277414,1.6387598741948741,angry
-0.7510059128448602,2.8204245564757686,angry
-1.524198893377829,1.6879177328721415,angry
-0.5153012757713965,3.501969342351262,angry
-0.6686818354757028,3.0848466129053858,angry
0.2120063798767103,0.49826656444008505,angry
-0.69135172443497,2.5305101727310717,angry
-2.037425101001263,1.4558757334169103,angry
-2.9300118985018724,2.1927153354792783,angry
-1.8315107545465366,3.204260880541779,angry
-1.8545081115421533,4.268079269607045,angry
-0.04645421668293897,2.0391507146955776,angry
-1.6519168071246833,3.230106433891677,angry
-2.5854697181708985,1.9034630702213486,angry
-0.04105023305416972,2.6860672208977063,angry
0.7866768482986807,-0.16086386788879578,angry
-1.2934752076512985,2.395790752456706,angry
-0.062310744220545486,2.1298315430413597,angry
0.146756252289097,3.183340377469411,angry
0.2892348886997504,0.24975331651748703,angry
-0.927756734157493,3.5641910440980813,angry
-0.20678036103714936,1.1501332011957384,angry
-0.7752756785656878,2.2958755576551995,angry
-0.17508093759214458,0.7122384575888309,angry
-0.6684356813267999,1.7181734518763887,angry
0.3994482054654595,2.2763353854105146,angry
0.3994482054654595,2.2763353854105146,angry
-0.19454416038225814,2.05892574717707,angry
0.01730820452375017,4.060563297848937,angry
-0.1828576526183668,2.661289756220572,angry
0.8876372632156091,0.7370126399011644,angry
0.23073407611588817,1.2682212648267277,angry
0.9135506325483751,1.8279270939542016,angry
-0.23389698250779356,1.2994153330920108,angry
-0.09270531625941772,2.4226326424600595,angry
0.15988057438500458,4.101485847513884,angry
-0.5837848609711844,2.025297612740906,angry
-0.49817856160691715,1.4143879457355801,angry
-0.3890987772005946,1.5363585183000341,angry
-0.7925055253398804,3.053929525302875,angry
-2.3840893973129726,4.255139979983771,angry
-0.14945640139079283,0.8952519840651479,angry
-1.5129207200825876,5.240399594097747,angry
-0.5073750535737358,2.2950506969808235,angry
-0.8829528125933216,2.205785333979304,angry
-0.8829528125933216,2.205785333979304,angry
-0.11039440309836351,3.2370077695695643,angry
-1.3589841807946397,3.4788327616556134,angry
-0.9561933933151608,2.935431807680632,angry
-0.6469798994483882,3.6101795309500244,angry
-0.15230303115784288,4.684959600677874,angry
-0.11635817230494461,4.5462709504225005,angry
0.09522257968631966,3.323487961196374,angry
0.5223274425076312,1.7231733579313913,angry
-1.3940363132968876,3.4135214654007235,angry
-0.06915651342213365,2.095548208428608,angry
0.9336382234067948,2.965777348029183,angry
0.02272250690040706,3.8304825770366544,angry
0.22984371641415036,2.106789367429356,angry
-0.6590419081197356,3.4087243583348603,angry
-2.224107916633086,3.167862679699186,angry
-0.7561438536565269,1.2350887997449393,angry
-1.729951826999247,2.446538104955358,angry
-0.3098462791894354,1.6798137658700492,angry
-0.13682172717941496,2.58948766822704,angry
-2.8135028115328655,2.287130927776083,angry
-0.09205894693143321,2.872050105194612,angry
-0.09205894693143321,2.872050105194612,angry
-0.5785576395975818,2.7098998978240516,angry
-0.9162003592242036,2.4272677591364302,angry
0.8472732516831896,0.9496975473720273,angry
-0.7772847964775766,2.0586998345035643,angry
0.6854110492818289,1.2917110139199732,angry
0.06042781723302391,3.099207551395752,angry
-0.28679479761646737,0.09149195870280369,angry
-0.3120852502590723,1.1383651198813554,angry
0.19619375992582325,1.8024254028056297,angry
-0.8247385818691828,1.6269198040709543,angry
-0.980998043560785,3.916699830966279,angry
-1.1331836231746906,0.5117704110268922,angry
-1.526008922038692,2.0206474700733783,angry
-1.8575812560638347,3.666325381218998,angry
0.23710697622721685,3.3166996990030824,angry
-0.8074071749728046,2.160262833403985,angry
-0.895412636865529,4.589124170919388,angry
