PC49,PC50,Class
-0.006863042490986884,0.018370410347982896,happy
0.040841474147070095,0.01918635708497238,happy
-0.05694035572023757,0.09255688356768348,happy
-0.22091934736434288,0.0018362460963971929,happy
-0.02273176924652462,0.0024039553380427784,happy
-0.05818427628454956,-0.002988104913589549,happy
-0.01637293395980093,-0.05576932195712763,happy
-0.005845379277646055,-0.10135546458799521,happy
-0.06368337565411909,-0.03270734739284375,happy
0.0174767120423155,-0.04558675460741686,happy
0.022638687599071453,-0.04367638958697256,happy
-0.050252598958475045,0.09789814500046667,happy
-0.049266145843218166,0.013788499993652536,happy
0.0335246528584274,-0.040498655756261714,happy
0.04001980809073286,-0.07542654048405138,happy
0.014372100325945391,-0.020297629724995922,happy
0.13173334127539732,-0.00890285114842169,happy
0.023641533440316213,-0.038127014317948967,happy
0.05476124956335068,-0.14946199260024107,happy
0.05244065515229025,-0.006300756701002305,happy
0.004327868931855351,0.0018443120515176591,happy
-0.0015283778074691246,-0.08486597733887276,happy
0.0015962398106683566,-0.03737931069573036,happy
0.11108232337391373,-0.06625912173132126,happy
0.06342282927526083,-0.0015001268673480682,happy
-0.019604899247305737,-0.015186845846458467,happy
-0.10343050752306214,0.12226615615770296,happy
-0.01605890374726947,-0.04959663821990004,happy
-0.06000308502508757,-0.0038558599208499034,happy
0.07943619967400403,0.03497099640590475,happy
0.016237476774501672,-0.007940235947780852,happy
-0.0039072821968905444,0.053688060347897235,happy
-0.013966376495947092,0.1056475534504985,happy
0.020600626616488663,0.0025796302919486305,happy
0.23873603591014458,-0.029851947014142198,happy
0.08852696489707672,-0.036309972529036776,happy
0.024286246920691375,0.024003191836492542,happy
-0.028158027191717387,0.01738263581976098,happy
-0.004066889340293099,0.09240178839580251,happy
-0.01144256709526986,0.0029966758909091727,happy
-0.006928128535623069,-0.03393408735961501,happy
0.04739928138834754,0.03170066823057893,happy
-0.03224676802799903,-0.06944861040348022,happy
-0.03224676802799903,-0.06944861040348022,happy
0.07679581855402216,-0.03413388281274496,happy
-0.011048215495316184,-0.0659345103231011,happy
-0.011048215495316184,-0.0659345103231011,happy
-0.07249783540464802,-0.0023842828946038053,happy
0.044403610643001634,0.012907212338518732,happy
0.11940023486022015,0.19901650938002344,happy
-0.05758361517321556,-0.022841229544366164,happy
0.04020681646316416,0.00332750836518111,happy
0.01066412847327962,-0.07039223001302382,happy
-0.1598294417070691,-0.11687748217876452,happy
0.059236917683738,-0.03188367423780065,sad
-0.10577649590171777,0.033087107251490847,sad
-0.5443036538657569,0.01843441471196347,sad
0.1009578772266986,0.04798580365510103,sad
0.019291050319342203,-0.12475837596430203,sad
-0.10324513825407669,0.02221069263744076,sad
-0.05299350703170924,-0.059354073333365544,sad
-0.03190007678057222,-0.06528628784757577,sad
0.008873733890811747,-0.015411140854990029,sad
-0.0539304593257088,0.012879631144600898,sad
0.1888579237936874,0.1485201839021308,sad
-0.05372597327620398,-0.039141311120415814,sad
0.18253444235744445,-0.05924177314261717,sad
0.08108418364791951,-0.10691558536290903,sad
0.08673981750284887,-0.051238017663888025,sad
0.10562882923804073,-0.04749692735426079,sad
-0.1601827537915304,-0.07538283341241604,sad
-0.09304697174072944,-0.08856504188229458,sad
-0.15341737451314413,0.024973100801439423,sad
-0.10107249467842698,-0.020089752379999593,sad
-0.07911860862588166,-0.173144330222182,sad
-0.08639461952341257,0.06963643286436176,sad
-0.01957588183286337,-0.023479287438321443,sad
-0.26937128583406517,0.08682994183659745,sad
-0.06579398196047909,-0.062318248186213836,sad
-0.1286128055956293,-0.01424088421376143,sad
-0.06186440079642386,-0.020121182801162107,sad
-0.18890425311027215,-0.016568150295861117,sad
-0.08475473295999801,0.03773221198006329,sad
0.01434322520006027,-0.05389165799070741,sad
-0.06466520755433039,-0.02740435136425087,sad
0.16616931411996283,-0.013919350552061236,sad
0.04140195222577292,0.031114773298819964,sad
-0.18572587269156607,0.058482457462717394,sad
0.06927159491938122,0.0323805965158466,sad
-0.002914306917489289,-0.0003037750413521509,sad
-0.2065864371921721,0.03866852503235604,sad
-0.01157672026726345,-0.04297171714910364,sad
0.021746238136416154,0.04319336528815435,sad
-3.951349644715944e-05,0.018058626290559748,sad
0.03335938201093659,0.05025322185460191,sad
0.12977056303586215,0.011175942121684568,sad
-0.08815260465878264,-0.007180729443354766,sad
0.1582181922150172,0.030107973883246673,sad
0.0665059419025173,-0.09484730567117212,sad
-0.0010801346998048841,-0.03258357018736953,sad
-0.1041666745028953,-0.05142730649077026,sad
-0.08147798620653904,-0.06505711019899514,sad
0.05470218596484795,0.04422472743512077,sad
0.024995255281824388,0.04978478796946106,sad
-0.03737154864165799,0.013569544959070872,sad
-0.16535469017945073,-0.06776401887797329,sad
0.053991544773759934,-0.00757748551445498,sad
0.0386388423001101,-0.04605163879219243,sad
-0.21502889958823093,-0.05182362176435225,sad
-0.0007720895671553905,0.012042429353254547,sad
0.015450959381070535,0.10892027109149958,sad
-0.2278266396278152,0.023577513706771053,sad
0.001413715261988688,-0.004234716873570814,sad
-0.015023482357657577,-0.003975961737358406,sad
-0.23234429840733573,0.08658188457768465,sad
-0.16279429649993585,-0.10782361014293122,sad
0.16570533763033407,-0.026949504970681496,sad
0.09166217497095586,0.04590704859666727,sad
-0.0654189016340489,0.01894786330505866,sad
0.02884094652319497,0.05890469810408597,sad
0.04860471484068527,-0.04166905099861069,sad
0.08134527659445943,-0.09118778702645931,sad
-0.09366829633337555,-0.015011377374535876,sad
-0.09366829633337555,-0.015011377374535876,sad
0.04509780311116201,0.011943042415665836,sad
0.0008806860531197494,-0.06600386456578605,sad
0.16599671755083284,0.04770194111253238,sad
0.05167364132675355,-0.10357964181771213,sad
-0.0857579995786134,-0.11191156305714205,sad
-0.25865924882809443,0.09787493045592974,sad
0.2647699733798784,0.08432149975652249,sad
-0.15813989753279467,-0.016486103142853974,sad
0.05725561527172438,-0.03397600301172787,sad
-0.026432226373268544,0.009098383511234799,sad
0.08343571105389175,-0.024389566399357066,sad
0.03937983564916172,0.04247094563204876,sad
0.13872170551085342,0.057144868344834135,sad
0.07208993246116617,0.02475587678724127,sad
0.05113016514148806,0.07829008434531806,sad
0.059387023469335894,-0.013276195438508234,sad
0.046367988716103155,0.026006388923866117,sad
0.0116735736815604,0.013105516725335938,sad
0.14829331331382573,0.14393976808648323,sad
0.06864218719338831,0.02381333524741123,sad
0.1180848578661063,0.10498008613691688,sad
-0.043654475973476575,-0.0009408919746263667,sad
-0.025761471678199317,0.052275522108706854,sad
0.0446130011538099,-0.05145891426482424,sad
0.055831226317397425,-0.06776848595922776,sad
-0.14601108837877652,0.018320435117341962,sad
-0.06371245090265032,-0.04943088987428254,sad
0.0008806860531197494,-0.06600386456578605,sad
-0.10694338494327153,-0.03165281644491309,sad
0.014751468852742127,-0.03197797017813405,sad
0.048631359554928,0.02733211598188974,angry
-0.04405324046332598,-0.0486570927988318,angry
-0.011195504600280426,0.08323106493913547,angry
0.155255169544516,0.044061836390251595,angry
0.0019902448003296055,-0.020600408705430777,angry
-0.07638076523690795,-0.029572528236540892,angry
-0.03884988291652571,-0.05080694374703037,angry
-0.16062911342699923,0.02590626073232964,angry
0.023537169122545214,-0.0031875914839237926,angry
-0.1259679344138635,0.03104693129663829,angry
-0.03505835604794048,0.013014888596113772,angry
0.06327707078839122,0.17454487754170464,angry
-0.09308179791906104,-0.025973705868098967,angry
0.028304414898301627,-0.0027891451244124042,angry
0.020848840826945096,-0.04332166299399071,angry
0.05914918768541732,-0.03560649148250423,angry
-0.05206963230726789,-0.022893190113530734,angry
-0.08592366213234658,-0.050208418313401205,angry
0.03843964997580518,-0.00695549535913907,angry
-0.004109445245660152,-0.07364980069561469,angry
-0.06903272896797492,-0.048377918350585615,angry
-0.0007741249276999257,-0.021685861987924184,angry
0.05330118550713688,-0.020409475094995033,angry
0.004828114136906517,0.003391978880470786,angry
0.04870843589033115,-0.14608498464335756,angry
-0.10961817872372248,-0.012805696809650609,angry
0.1638952716051729,0.04865487263701636,angry
-0.05181664329958659,-0.038729698913688916,angry
-0.009042867383416043,-0.009182803788682503,angry
-0.08861404684753736,0.0457644687142678,angry
0.03252352941631505,-0.0026019526233168984,angry
-0.008748042170103776,0.06756065698396047,angry
-0.11435082887580693,0.09770480684824799,angry
-0.030901187861290803,0.012179908714182591,angry
0.1317938890279358,0.08080018706627887,angry
-0.020309253048350198,0.005462448990675907,angry
-0.0694521756654889,-0.03095405017793487,angry
-0.012887436204609776,-0.02637192061565842,angry
0.058065022430977886,0.0093409013798773,angry
0.04312614249974245,-0.02038692347121054,angry
0.05235805437035386,-0.011880840878599686,angry
0.05235805437035386,-0.011880840878599686,angry
-0.06293961826375746,-0.0015871765779630269,angry
0.18310450531816014,0.023884368529753324,angry
-0.05920155948828188,0.010822363125060207,angry
0.03127880984536225,-0.06141930131828168,angry
-0.14202211203246895,0.036535394640610695,angry
-0.10189359611624255,-0.06972806598927335,angry
0.018521006645966478,-0.06395465528128491,angry
0.17023153617801456,0.025863560960561076,angry
0.12296703866039366,0.03674861345349325,angry
-0.011837171348198615,0.004956065687530904,angry
-0.07540262300202993,-0.028986568453679747,angry
0.07175758762735152,0.05997376983441485,angry
-0.028719080134060836,-0.010763093355156102,angry
-0.06959301618348604,0.05577828946431344,angry
-0.12408446167176378,0.016368634222746887,angry
0.012090175107027073,-0.052235139269095815,angry
0.15593750702230955,0.0035328075788602846,angry
0.04209179874215975,0.16437851112508542,angry
0.04209179874215975,0.16437851112508542,angry
0.0402429823727175,0.052173300732892544,angry
0.0765775202293277,0.061149175602795,angry
0.041695691951716345,-0.033080552647431836,angry
-0.03846363357157127,0.031033849471907855,angry
0.07035818490356602,0.03257477645384621,angry
0.08010662416354257,0.025362621143481076,angry
0.12252149546783099,0.07368490319735785,angry
0.09686064988288476,0.04899910430549202,angry
-0.06418654901278828,-0.03213451414723104,angry
0.10273553758959122,-0.002812672486910681,angry
-0.0658429197228457,0.036367940413796644,angry
-0.01914870437826596,-0.0192962439378259,angry
0.041771245280821614,0.11362703821313601,angry
0.015496922740608703,0.010125509486262877,angry
-0.027433740914815864,-0.089602505282771,angry
0.036072672256781846,-0.008654649820727986,angry
-0.014501271897042377,-0.0004030854026114835,angry
0.010122617582248174,0.021446293606449444,angry
0.06968462366159038,-0.008894115120874903,angry
0.16238097817196803,0.17559483968287265,angry
0.0368303264970411,-0.05103118004060895,angry
0.0368303264970411,-0.05103118004060895,angry
-0.06625996549721595,-0.015406813320455655,angry
0.06071534770806101,0.010172592803731242,angry
0.15711683741031196,0.08845147373273898,angry
-0.11614911955496396,-0.02697825615270941,angry
0.2572566163935312,-0.0077039035608186136,angry
0.10699213843963859,0.188968412282374,angry
0.10279073865410741,-0.0644182793157735,angry
-0.055004945565875187,0.028665598605627746,angry
0.03535959554045639,-0.011759922173317396,angry
-0.13137290096851853,-0.007336159025696252,angry
0.05634938722236323,0.04963791714074207,angry
0.018014916643522366,0.05155073528416496,angry
-0.2551026554027022,0.04133290322527919,angry
0.08048571233194493,-0.0830611929716148,angry
-0.060628771373751555,-0.0003067348384132277,angry
-0.08151422037938401,0.026447349872768235,angry
0.06326704969292131,0.0063260577250043816,angry
