PC49,PC50,Class
0.006183240854408047,0.05933452071627805,happy
0.004245192062744659,0.01801553461410934,happy
-0.07902479588499654,0.03252749256404394,happy
-0.10138876337692675,0.04147534615412084,happy
-0.029792995468688997,0.015361843714177533,happy
-0.04360329282402189,-0.020630783012901322,happy
-0.051327421467360926,-0.04893808716747344,happy
0.09604334842711515,0.03795752940710339,happy
0.034700654121928735,-0.0035719372454068674,happy
-0.0216259827462207,0.003235760986396826,happy
-0.06923329615940896,0.02262265902939308,happy
-0.02807897854465839,0.039071292009673936,happy
-0.030315789764001014,-0.03027453237425351,happy
-0.013450733066936858,0.0013091247508843892,happy
-0.17005124866897992,0.0066795047822655286,happy
-0.013952457913541787,-0.04533385587506051,happy
-0.010548560182659511,0.05683075535426868,happy
-0.08844950244795712,0.016167561644061773,happy
-0.06319150589961495,-0.025797794464307907,happy
-0.005559354515719447,-0.04714982647115475,happy
0.03892977578140321,-0.030640446805379962,happy
0.1325512119151251,-0.03529229709909139,happy
-0.00976728278123693,0.04127280141868936,happy
0.08569352980580092,0.026635485249714357,happy
0.0341494934354358,-0.003031863585590813,happy
0.027330653596370883,-0.07422221465651493,happy
0.06256767907206368,0.02246894344020681,happy
0.13284842987635395,-0.0023193973487865586,happy
-0.016203401054264512,0.02547391571640342,happy
-0.08001197275978916,0.011144739147653186,happy
-0.06024097342846893,0.07708219248426086,happy
0.051679790470485806,-0.04644629251010912,happy
0.030766739668879287,0.05930660604499465,happy
0.10171040567471197,-0.04284713352541792,happy
-0.0027226400830893515,0.021450893861877852,happy
-0.006410047852478033,-0.012342121876127298,happy
0.02851798092203876,-0.016448810458646206,happy
-0.05522393505974846,-0.053837123287412234,happy
-0.018631663161800323,-0.005175548296613035,happy
-0.06477069995275635,0.013005385263835751,happy
-0.013392412622854325,0.05643860025387402,happy
0.021112230425759805,0.0163087286822665,happy
0.1285118153316192,0.13070589972858976,happy
-0.0046849987089376,0.03308649202699377,happy
-0.02568176856047225,0.020517083440453186,happy
-0.04333444501242958,0.04971236465220018,happy
-0.2057671943548613,0.14687518795008145,happy
-0.049852095030911835,-0.059108229021790096,sad
0.05840799046594745,-0.01910614772669297,sad
-0.05669400160634111,0.26040324320748454,sad
0.025618633357382382,-0.07750496060544407,sad
-0.08107981832984672,0.0946380770974395,sad
-0.01102555475192146,0.03871638295304973,sad
-0.02710608499778544,-0.015328104285772165,sad
-0.13204377467946726,0.005209003715361041,sad
-0.017578117342548664,-0.019654892049364322,sad
-0.014802874676855132,0.024726585122207514,sad
0.0005609511547041343,0.2758861860551942,sad
0.011201305661735715,0.09279927408199523,sad
-0.10483201983211168,0.006852517236868684,sad
-0.06518740644176439,-0.12205252542375407,sad
-0.01997337980929377,-0.03384290728481094,sad
-0.042443060416610064,-0.016437513802618087,sad
-0.5145577000798102,0.028423393212604346,sad
-0.07811642306724602,-0.07265948878097757,sad
-0.04368324449668588,-0.050194754884458015,sad
-0.00040476246700667755,0.012899727703153114,sad
-0.15954341624055915,-0.19751401619316994,sad
0.09256581831569638,-0.007474862003536186,sad
-0.021764116587771862,0.05474100803669902,sad
0.09630632575901271,0.06898023613963472,sad
-0.057466950833194225,-0.028374375441406998,sad
0.011956383289523838,-0.04616321407688981,sad
-0.02657670019124677,-0.030294147970299674,sad
0.0289351654106988,0.0608742500325841,sad
0.07047292284370302,-0.020780176251507496,sad
-0.01785482712869874,-0.02798867589275548,sad
-0.009454259155690255,0.06594103114288401,sad
-0.0004868839446141072,-0.18932597490235076,sad
-0.05747907338094111,0.03870755005021658,sad
0.02924338286538876,-0.07890177225411556,sad
0.01835058792732576,-0.04993234530186039,sad
-0.01675736757546906,0.0671453272913181,sad
0.06395889424724152,0.011045318393389413,sad
-0.04169619774118646,0.020704752567227248,sad
0.023229837358822465,-0.028406301780892693,sad
0.013596729859875194,-0.027087231375344613,sad
0.03176126285838803,-0.01988218868287035,sad
-0.0038629136394831803,-0.05503401085368541,sad
0.007623468599963985,0.06467179500127897,sad
0.0024463252478462813,-0.03119420256946101,sad
-0.07886898107517751,-0.2598563343830225,sad
-0.019620341860662024,-0.04282238176697021,sad
-0.0022913977187639474,-0.014677277509438098,sad
-0.016571420710457814,-0.04377201089759765,sad
-0.011622209241169862,-0.060014639339038146,sad
0.0306266564203075,-0.08331558604297551,sad
-0.0042963530160887555,-0.03317079349865221,sad
0.0009517129114037581,-0.045772692150105036,sad
0.00011234352257889076,0.018268499160343187,sad
-0.05948523246760633,-0.06465351681542766,sad
0.018800741967652086,-0.3002366626463224,sad
0.013734137705124277,0.06827673110423456,sad
0.11962358661914378,0.0007011721335524405,sad
0.1154710933475914,-0.035428043868325494,sad
0.01382480539091434,0.02462845585636376,sad
-0.002476528499578355,-0.05099380131302155,sad
0.09963033191725768,0.0006822535656008376,sad
-0.09474306586567313,-0.01728656419136836,sad
0.023477039709393927,-0.1194178438017321,sad
0.07093835066848869,-0.007028270434275455,sad
0.026787321013697896,0.07522115629738653,sad
0.07061327554340532,-0.013904411987443395,sad
-0.01884243588157264,0.02379792845493729,sad
-0.11416698342002908,-0.024988711683602068,sad
0.0034089955421180377,-0.030884042482464527,sad
0.03705408418117837,0.0040330486003692274,sad
-0.04036356522385287,0.02015562423968216,sad
0.04397679068280673,-0.06764387977756668,sad
-0.11013041481867684,-0.015271806257935186,sad
-0.07532843753416946,-0.07366747953884263,sad
0.10275528323532569,-0.030107038158132603,sad
0.1919055101080891,0.31576693703619807,sad
-0.007933056064304639,-0.03948299744117355,sad
-0.04381351920069626,-0.031728231992735466,sad
0.04320641480087908,-0.009739685308618351,sad
-0.10042013713946234,0.002721936976242757,sad
0.013241417303477014,0.05868088265520479,sad
0.04031031618074133,0.038445518862232575,sad
0.007294542592417598,0.03486439647591666,sad
0.046411295627275855,0.08276440088837335,sad
-0.029404551956518577,-0.056399789695730757,sad
0.006410980277285081,0.03242414438084117,sad
-0.028205148329371873,0.08246306104095634,sad
0.1955635143463584,-0.007960774136062962,sad
-0.06926332941545574,0.09375613036713161,sad
-0.003631046028929909,0.12113645177432587,sad
0.09008209169611932,-0.179236400773142,sad
0.07073655459965798,0.06720995493641148,sad
-0.054091582757562685,-0.020248503859020852,sad
-0.07472966928204695,-0.004569246732993103,sad
0.03416110864781455,0.03016923609326439,sad
-0.0562122014626078,0.006758553761749383,sad
-0.010511713369906663,0.04577722813816996,sad
-0.023018274358570706,-0.007070148999027078,sad
0.007202066348762322,-0.029069798823384525,angry
-0.09663604210301131,0.06813115310950237,angry
0.09977363706488585,0.03887158058704349,angry
0.14647494860015123,0.18278850791574372,angry
-0.005805731054746809,-0.00937228163399759,angry
-0.03331976848402773,0.012498237538654504,angry
-0.04802312835624533,-0.04591647768902698,angry
0.0486806742797503,0.014034426447991178,angry
-0.029318418828421393,-0.007927623604441231,angry
0.06900131962127679,0.04852295867526398,angry
-0.02308527821455749,0.0018814038181124873,angry
0.06636338217420354,0.03414257804852231,angry
-0.0066930572538317305,-0.02448260352130799,angry
-0.04761225833876019,-0.005945200097128613,angry
-0.05407730356471099,0.011398524642808616,angry
-0.03435765307749907,0.009087340254602528,angry
0.005351987259365214,-0.012957351585277884,angry
-0.04405648570167009,0.05162739471116737,angry
-0.017211491950676724,-0.012475222393656503,angry
-0.04037406626972935,-0.10841894506342198,angry
-0.1069436605662565,0.012012700591527764,angry
-0.04121833938926144,0.03692769717234372,angry
-0.02237838519529907,-0.0316623523373875,angry
-0.0006208581524637565,-0.03667449058147277,angry
-0.18230473671357866,-0.041439670790119544,angry
-0.002132651293420057,0.004671155105791056,angry
0.0920693018615815,-0.18217011746824344,angry
-0.040932573727640566,0.0929667367154795,angry
0.000609068030178607,-0.004207466429260306,angry
0.026960525894926472,-0.02900536228075848,angry
-0.0018687176080487288,0.0013839686366027254,angry
0.05643370328359697,-0.032584281132405614,angry
0.09995083388303902,-0.009651520999766176,angry
0.014198674627962607,0.018933580878830215,angry
0.06075772187580931,-0.03487195658814103,angry
-0.02744135868049143,-0.03742210783262974,angry
-0.001894243368712421,0.05136044245277839,angry
-0.0009740709626615303,0.015599735038669857,angry
0.005192661328497339,0.006028235380460101,angry
-0.024565255877675527,-0.06747045309557623,angry
-0.027694433177799627,-0.002234226312393719,angry
-0.0012105565238938853,-0.035418569172960095,angry
0.011448373257286397,-0.014294129008805495,angry
0.03131578197534091,-0.013475220370619748,angry
-0.061987419017548305,0.04938974674987836,angry
0.11410615540909574,-0.06923936079841041,angry
-0.08530509158642571,-0.0011507723492283266,angry
-0.06262899133148575,0.02696991196839639,angry
-0.09727525253825896,0.14337746865232393,angry
0.06223093328238704,-0.01899742837503202,angry
-0.00019943910361252425,0.029336605402048258,angry
0.010124424645570064,0.09386549108978398,angry
-0.015231481032421813,0.22737234558748104,angry
0.0055849598597115645,0.02358146258196558,angry
-0.08110073786878134,0.045332762270132027,angry
-0.010205349031833958,-0.06966055714974739,angry
-0.07185505252263057,0.0037999053123007006,angry
-0.09577488134352864,0.008979106564208517,angry
0.15757398760487798,0.041620316446311804,angry
0.03310814642368026,0.07183464360722457,angry
0.04248033629754575,0.07574733253176082,angry
-0.03324500273986723,0.0256882096597102,angry
0.04505265674892823,0.14987750447234904,angry
0.03482097390367931,-0.013033301267364305,angry
0.02824773788148541,-0.03896737549283793,angry
0.06803595806464129,-0.0463651173369734,angry
0.04042761547786404,-0.048848640435432494,angry
-0.016605147705832636,0.06767435078488854,angry
-0.0026551225828249795,-0.021981931706351328,angry
0.026315033125762905,0.04388233355215048,angry
0.013333640968214454,-0.055890898752957704,angry
0.12394245228427044,-0.05221889032419939,angry
-0.006524922360014713,-0.002123881428340027,angry
-0.09423144127248452,0.0768507974578543,angry
-0.0021153069691816208,-0.1582485226006225,angry
0.027249201134948296,0.011036500949523022,angry
0.04211820566839947,0.009526001073624753,angry
-0.0832432331536404,-0.014414557375291868,angry
0.11182799406611585,0.21383658322229576,angry
-0.06333749470495689,-0.03365195671154081,angry
-0.001881771211921346,0.033451455289178075,angry
-0.009314586511614131,0.04980341421977767,angry
0.039834516690028646,0.02027581300237892,angry
0.015488935579832493,0.059365168668519624,angry
-0.09590337744637753,0.13600982416478405,angry
0.3010891326025931,-0.3668571476723751,angry
-0.1221085330516371,0.04230949580674864,angry
0.04048150085938631,-0.06656315491357653,angry
-0.011548281289193286,0.022297082033050284,angry
-0.006858242251472486,0.06919736721105202,angry
0.07453499498302844,-0.05768620815963925,angry
0.07249079799367547,0.0036666705706013456,angry
0.06022610458203013,0.02581884352887702,angry
-0.10497711063389223,-0.09650766042184954,angry
0.0002745562372867912,0.04600687044526094,angry
0.05389480111414443,0.011587266789439965,angry
-0.009713456364152523,-0.05502037520529327,angry
